ds,temperature,precip
2025-05-11,31.14259942031486,8.34777513261052
2025-05-12,31.099536165468162,0.7697295131540199
2025-05-13,31.05555445116217,0.2768184295410148
2025-05-14,31.010667310128035,0.3721564020441592
2025-05-15,30.96488804339438,0.10024852476788358
2025-05-16,30.91823021634595,2.0124549164685406
2025-05-17,30.87070765470385,0.25130250883435445
2025-05-18,30.822334440428712,4.357017893646607
2025-05-19,30.77312490754791,0.650796522711763
2025-05-20,30.723093637908065,0.7318362827408541
2025-05-21,30.672255456854135,3.037430488962239
2025-05-22,30.62062542883634,0.8150847658839271
2025-05-23,30.568218852946256,4.007441730916309
2025-05-24,30.515051258383338,0.3702424655012203
2025-05-25,30.46113839985331,1.6084057717227573
2025-05-26,30.40649625289969,0.009104364246145328
2025-05-27,30.351141009169893,0.3691042213095154
2025-05-28,30.295089071617298,0.1875824805086966
2025-05-29,30.238357049640705,2.3617426582672407
2025-05-30,30.180961754162603,2.0922106921806725
2025-05-31,30.122920192647733,1.023150141181103
2025-06-01,30.06424956406341,0.2009528173896954
2025-06-02,30.004967253783104,1.8303110988520666
2025-06-03,29.94509082843476,0.033917322128908564
2025-06-04,29.884638030695456,0.3210703762846583
2025-06-05,29.823626774033833,7.464946492743072
2025-06-06,29.76207513740198,0.05085104669849808
2025-06-07,29.700001359878218,0.6201868616096096
2025-06-08,29.637423835262485,0.15327137199906837
2025-06-09,29.574361106625865,0.49166295530161025
2025-06-10,29.51083186081586,7.700327420680951
2025-06-11,29.44685492291907,2.6587329932508776
2025-06-12,29.382449250682935,0.6037545776174382
2025-06-13,29.317633928898122,4.639629576362759
2025-06-14,29.252428163743307,0.9043254327220522
2025-06-15,29.186851277093965,1.497877672439796
2025-06-16,29.120922700796864,3.184180742954273
2025-06-17,29.05466197091203,0.18614038945890413
2025-06-18,28.98808872192374,1.1305692024605738
2025-06-19,28.921222680922448,3.2126128867514376
2025-06-20,28.854083661759184,3.079474764910848
2025-06-21,28.786691559174304,0.14242899329807845
2025-06-22,28.71906634290225,0.923423719327733
2025-06-23,28.651228051754067,0.4972058696194753
2025-06-24,28.5831967876795,1.3023724729401749
2025-06-25,28.514992709810326,1.678347175847865
2025-06-26,28.44663602848678,0.1329086615164274
2025-06-27,28.378146999268797,0.7117550003037953
2025-06-28,28.309545916933853,0.2741657732733132
2025-06-29,28.24085310946317,0.8137561377266387
2025-06-30,28.172088932018124,0.34175243216771617
2025-07-01,28.103273760908532,4.4852062878470536
2025-07-02,28.034427987554754,1.233261286138887
2025-07-03,27.965572012445246,1.3143186195154863
2025-07-04,27.89672623909147,0.3096921410304296
2025-07-05,27.82791106798188,0.7364066630559899
2025-07-06,27.75914689053683,0.9243945696672646
2025-07-07,27.690454083066147,1.4517611702321824
2025-07-08,27.621853000731203,2.866008081277406
2025-07-09,27.55336397151322,0.11600170474291978
2025-07-10,27.485007290189678,2.9614596531340034
2025-07-11,27.416803212320502,5.429430576415806
2025-07-12,27.348771948245933,2.230625076824163
2025-07-13,27.28093365709775,1.5916479600700764
2025-07-14,27.213308440825696,1.245091194356022
2025-07-15,27.145916338240816,2.238137543171945
2025-07-16,27.078777319077552,1.6807977849994093
2025-07-17,27.01191127807626,3.5950904928330463
2025-07-18,26.94533802908797,2.316873337267746
2025-07-19,26.879077299203136,1.217813396695915
2025-07-20,26.81314872290604,0.2698727917505756
2025-07-21,26.747571836256693,1.670663794019721
2025-07-22,26.682366071101878,3.620196654026903
2025-07-23,26.61755074931707,4.494444228033833
2025-07-24,26.55314507708093,8.35866693177619
2025-07-25,26.48916813918414,0.5450391667370698
2025-07-26,26.425638893374135,0.44693849796394475
2025-07-27,26.362576164737515,1.2968054723829696
2025-07-28,26.299998640121785,0.01652497011441921
2025-07-29,26.23792486259802,0.6025321840781089
2025-07-30,26.176373225966163,1.2414857037910998
2025-07-31,26.115361969304544,0.3347334447520419
2025-08-01,26.05490917156524,0.5852566373309168
2025-08-02,25.995032746216896,0.7998845371343608
2025-08-03,25.93575043593659,1.797576670499365
2025-08-04,25.877079807352267,4.679262416010651
2025-08-05,25.819038245837397,0.012757868891906598
2025-08-06,25.761642950359295,5.835819026232997
2025-08-07,25.704910928382702,0.5257068470381945
2025-08-08,25.648858990830107,1.3026896895973843
2025-08-09,25.59350374710031,0.07676571469573513
2025-08-10,25.53886160014669,3.4937335503273066
2025-08-11,25.484948741616662,0.9783260384725352
2025-08-12,25.431781147053744,0.5100542686349641
2025-08-13,25.37937457116366,6.073790722990867
2025-08-14,25.32774454314587,2.832327241991188
2025-08-15,25.276906362091935,1.455355003092157
2025-08-16,25.22687509245209,3.9197961279112508
2025-08-17,25.17766555957129,0.055979131779179826
2025-08-18,25.129292345296154,0.7033593164277406
2025-08-19,25.08176978365405,0.2835090272033345
2025-08-20,25.03511195660562,0.7534352786458643
2025-08-21,24.989332689871965,2.9366028013767687
2025-08-22,24.944445548837827,2.225502398920212
2025-08-23,24.900463834531838,1.6135049322847514
2025-08-24,24.85740057968514,4.569866740144539
2025-08-25,24.81526854486954,0.41626832499691213
2025-08-26,24.77408021471622,2.3539330437924972
2025-08-27,24.733847794216338,2.016316654973062
2025-08-28,24.69458320510436,4.913441282181533
2025-08-29,24.656298082325453,1.7386865513738847
2025-08-30,24.619003770587746,0.39897984810328657
2025-08-31,24.582711321000694,0.49215779232290524
2025-09-01,24.547431487800353,0.4100834958104818
2025-09-02,24.513174725162713,1.2883408154304181
2025-09-03,24.479951184105857,2.8341764855239022
2025-09-04,24.44777070948203,2.5874761261530277
2025-09-05,24.416642837060365,1.0518658947990371
2025-09-06,24.386576790701262,3.3491025676677135
2025-09-07,24.357581479623136,1.3958109573766453
2025-09-08,24.329665495762427,1.1315854201660667
2025-09-09,24.302837111227625,2.7625531395567946
2025-09-10,24.27710427584808,1.591310677054075
2025-09-11,24.252474614818276,0.1324470773127229
2025-09-12,24.22895542643832,2.188322762004833
2025-09-13,24.206553679951313,0.08060612443900647
2025-09-14,24.18527601347822,0.2598110409484565
2025-09-15,24.165128732050814,0.19041627438868056
2025-09-16,24.146117805743405,1.4959470938240313
2025-09-17,24.128248867903743,2.9218053002087268
2025-09-18,24.111527213483754,0.3461273678678177
2025-09-19,24.095957797470525,0.4570114777587044
2025-09-20,24.08154523341804,0.5365405854032799
2025-09-21,24.06829379208007,2.8921928568335735
2025-09-22,24.05620740014468,0.30789429286697145
2025-09-23,24.04528963907064,0.7546651397885258
2025-09-24,24.03554374402618,0.3408764867067547
2025-09-25,24.026972602930343,1.019256610158973
2025-09-26,24.01957875559721,1.338571009375341
2025-09-27,24.01336439298332,0.20500076833210748
2025-09-28,24.00833135653843,3.165040317937768
2025-09-29,24.004481137659866,5.050888978908324
2025-09-30,24.00181487725057,0.7216541133899265
2025-10-01,24.00033336538105,3.1378668003682986
2025-10-02,24.00003704105524,1.032730703340389
2025-10-03,24.000925992080436,2.428255438814389
2025-10-04,24.002999955041265,2.4528340610811328
2025-10-05,24.006258315377742,5.7611928382258935
2025-10-06,24.010700107567377,1.552034962935022
2025-10-07,24.016324015411282,0.7190115295987218
2025-10-08,24.023128372424193,0.23195727823354145
2025-10-09,24.03111116232827,0.49859658207541724
2025-10-10,24.04027001965059,4.957249600662763
2025-10-11,24.050602230424055,0.9509626970253725
2025-10-12,24.06210473299163,1.2759592297960796
2025-10-13,24.074774118913563,2.195781674625945
2025-10-14,24.088606633977374,5.415542637962625
2025-10-15,24.103598179310318,0.46853401038917886
2025-10-16,24.119744312593973,0.13198597157330527
2025-10-17,24.13704024938058,0.16022718707566871
2025-10-18,24.155480864510796,5.60019304172027
2025-10-19,24.175060693632375,3.4657611712256866
2025-10-20,24.195773934819385,2.6896444409105356
2025-10-21,24.21761445029143,3.2357723556396523
2025-10-22,24.240575768232418,2.7487705211064033
2025-10-23,24.264651084708298,0.0059922309554250736
2025-10-24,24.289833265683214,1.1063439328063591
2025-10-25,24.316114849133463,3.4305210861908093
2025-10-26,24.343488047258667,0.05140138094016569
2025-10-27,24.371944748789456,4.023481050077519
2025-10-28,24.401476521391025,2.4740644941733643
2025-10-29,24.432074614161806,0.056228521357168326
2025-10-30,24.463729960226544,0.6044271138812795
2025-10-31,24.496433179423025,0.23812810687347447
2025-11-01,24.53017458108161,1.6880238640477494
2025-11-02,24.564944166896787,0.03826932642026767
2025-11-03,24.60073163388989,2.0365464239735864
2025-11-04,24.637526377462088,3.3092136131512127
2025-11-05,24.67531749453677,0.44764668347184056
2025-11-06,24.714093786790343,0.2794195830029831
2025-11-07,24.753843763970554,0.24634411901422346
2025-11-08,24.79455564730129,1.0544465204107247
2025-11-09,24.83621737297289,1.0621788377257522
2025-11-10,24.878816595716895,0.6800922155513497
2025-11-11,24.922340692464246,2.44678835010758
2025-11-12,24.96677676608575,6.620297093403614
2025-11-13,25.01211164921378,0.08902342124637287
2025-11-14,25.058331908144055,2.3450716013392805
2025-11-15,25.10542384681635,0.5067430499467255
2025-11-16,25.1533735108729,0.5904244407852524
2025-11-17,25.202166691793412,8.189523088836925
2025-11-18,25.25178893110533,5.723362921074186
2025-11-19,25.302225524668216,0.34070882939795155
2025-11-20,25.353461527030884,2.8099837628244466
2025-11-21,25.405481755860073,3.350342281101825
2025-11-22,25.45827079643929,1.8849877286687997
2025-11-23,25.51181300623653,1.9782624046230841
2025-11-24,25.566092519539495,0.6331377131062627
2025-11-25,25.621093252156943,0.17688888868972488
2025-11-26,25.676798906184796,0.3148524924969602
2025-11-27,25.733192974835525,3.0530145920025626
2025-11-28,25.790258747329517,3.5567941358690143
2025-11-29,25.847979313846803,0.8662638552182823
2025-11-30,25.9063375705378,0.22695320817654654
2025-12-01,25.965316224591582,0.3577794708675121
2025-12-02,26.02489779936009,0.27844099399246514
2025-12-03,26.085064639536846,3.046181563641253
2025-12-04,26.145798916388596,1.4849026899775912
2025-12-05,26.207082633038357,0.9978623859530957
2025-12-06,26.268897629798275,2.7964216487097415
2025-12-07,26.331225589550733,1.8168600824163994
2025-12-08,26.394048043176106,1.0348199160078848
2025-12-09,26.45734637502557,5.746843368616451
2025-12-10,26.521101828437306,5.773079420669519
2025-12-11,26.58529551129451,4.367075597793098
2025-12-12,26.649908401623545,1.4420620756553324
2025-12-13,26.71492135323054,0.32488098839232604
2025-12-14,26.780315101374843,2.9643502773064965
2025-12-15,26.84607026847756,1.9963895085159291
2025-12-16,26.912167369863578,1.6438001238363067
2025-12-17,26.97858681953525,6.121854694146716
2025-12-18,27.045308935976202,1.0467473818434732
2025-12-19,27.11231394798333,1.1468030208110291
2025-12-20,27.179582000525524,1.938103706385443
2025-12-21,27.247093160627024,0.47673060388373695
2025-12-22,27.31482742327409,3.2595355169104745
2025-12-23,27.382764717342877,4.797435590070495
2025-12-24,27.45088491154694,0.8996344007229655
2025-12-25,27.51916782040259,1.4348676560604618
2025-12-26,27.587593210210258,1.21597932618307
2025-12-27,27.656140805050214,1.8499927423009093
2025-12-28,27.72479029279072,1.2218859068919175
2025-12-29,27.793521331106984,1.3816213225840885
2025-12-30,27.86231355350902,0.835005719171413
2025-12-31,27.93114657537666,0.44138837105048584
